airline_sentiment,sentiment_confidence,text,clean_text
negative,1.0,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj,your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time
negative,1.0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!
positive,0.6809,@united no worries Your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time &amp; apologized for yesterday,no worries Your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time & apologized for yesterday
negative,1.0,@AmericanAir how do I see your report team?,how do I see your report team?
negative,1.0,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service,baggage drop at phl b/c is incredibly backed up... unacceptable service
negative,1.0,"@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable","cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable"
negative,0.6816,@SouthwestAir pleaseeee resume direct flights from FLL to PHL. I don't want to fly with anyone else 😩😫😢,pleaseeee resume direct flights from FLL to PHL. I don't want to fly with anyone else 😩😫😢
negative,1.0,"@USAirways my wife is trying to check in for a flight tonight out of RSW...website not allowing, saying must go to airport... [Part 1 of 2]","my wife is trying to check in for a flight tonight out of RSW...website not allowing, saying must go to airport... [Part 1 of 2]"
negative,1.0,@USAirways What a great way to kick someone when they are down. Cancelled Flight a noon flight and rebook me on one two hours south from here tomorrow,What a great way to kick someone when they are down. Cancelled Flight a noon flight and rebook me on one two hours south from here tomorrow
negative,1.0,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.","As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers."
positive,1.0,@SouthwestAir I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!
negative,1.0,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?
negative,1.0,"@United - In case you're reading this, UA230, right now, 7D. So many oversized carryons taking up too much room. Enforce your rules.","- In case you're reading this, UA230, right now, 7D. So many oversized carryons taking up too much room. Enforce your rules."
neutral,1.0,@JetBlue do bags still fly for free anymore?,do bags still fly for free anymore?
neutral,0.6667,@united San Diego to Chicago. Leaving at 6:15 am tomorrow,San Diego to Chicago. Leaving at 6:15 am tomorrow
neutral,1.0,@SouthwestAir Show Jacksonville some 💝too!  We want #3ticketsforJax!,Show Jacksonville some 💝too! We want #3ticketsforJax!
negative,1.0,@AmericanAir while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?
negative,1.0,@USAirways you guys straight up suck ass,you guys straight up suck ass
negative,1.0,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward,what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward
negative,1.0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,when a 2 hour flight turns into a 3:30 ordeal...sigh
negative,1.0,"@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!","you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!"
negative,1.0,@JetBlue everyone is here but our pilots are no where to be found and my last flight the plane was dirty that I had to clean my area &amp; seat!,everyone is here but our pilots are no where to be found and my last flight the plane was dirty that I had to clean my area & seat!
neutral,1.0,@SouthwestAir trying to fly out of Nashville tomorrow. How is it looking?,trying to fly out of Nashville tomorrow. How is it looking?
negative,1.0,@united UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.
negative,1.0,@AmericanAir work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW &amp; got here and that was only standby.,work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW & got here and that was only standby.
negative,1.0,@AmericanAir fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow,fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow
positive,0.6826,@AmericanAir thank you. They are processing my refund.,thank you. They are processing my refund.
neutral,1.0,@AmericanAir anything you can do?,anything you can do?
neutral,0.6424,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(
negative,1.0,"@united Been on hold on the phone for well over half an hour, waiting to make a reservation change I *wanted* to make online. Help!","Been on hold on the phone for well over half an hour, waiting to make a reservation change I *wanted* to make online. Help!"
negative,1.0,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice","I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice"
negative,1.0,@AmericanAir ...is this how you want to treat your platinum (and two gold) flyers??,...is this how you want to treat your platinum (and two gold) flyers??
positive,1.0,@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r,thanks so much for making my night 😀 cannot wait for my trip next week!
negative,1.0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!
negative,1.0,@SouthwestAir   I hate evolved seating. knees in the seat pocket http://t.co/forNpF69Ky,I hate evolved seating. knees in the seat pocket
negative,1.0,@united stop picking on us #CLE http://t.co/VTqE8m1L3i,stop picking on us #CLE
neutral,0.6376,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx
negative,0.6752,"@AmericanAir I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight, Where can i talk for another flight?","I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight, Where can i talk for another flight?"
neutral,0.6977,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,I was on a flight for tomorrow and my reservation is coming up. Help me!
negative,1.0,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier","Hey why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier"
positive,0.6931,@USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀,thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀
